,0,1,2,3,4,5
536,47.0,16.0,11.0,70.0,3.0,70.0
537,45.0,21.0,17.0,94.0,4.0,94.0
538,46.0,18.0,13.0,77.0,3.0,77.0
539,38.0,14.0,15.0,110.0,3.0,110.0
540,25.0,14.0,11.0,100.0,3.0,100.0
541,55.0,17.0,43.0,98.0,5.0,98.0
542,51.0,16.0,23.0,136.0,6.0,136.0
543,63.0,19.0,20.0,146.0,5.0,146.0
544,58.0,24.0,16.0,213.0,6.0,213.0
545,49.02318668252081,20.086434573829532,21.869665513264128,74.65222348916761,11.847337278106508,84.39194554736245
546,70.0,21.0,26.0,205.0,6.0,205.0
547,77.0,23.0,28.0,142.0,5.0,142.0
548,66.0,20.0,23.0,160.0,5.0,160.0
549,73.0,21.0,17.0,175.0,7.0,175.0
550,59.0,19.0,16.0,123.0,5.0,123.0
551,54.0,22.0,16.0,113.0,5.0,113.0
552,72.0,24.0,32.0,104.0,9.0,104.0
553,85.0,23.0,32.0,109.0,9.0,109.0
554,65.0,19.0,17.0,116.0,5.0,116.0
555,72.0,22.0,18.0,105.0,5.0,105.0
556,68.0,25.0,17.0,116.0,5.0,116.0
557,68.0,28.0,16.0,117.0,5.0,117.0
558,66.0,23.0,16.0,97.0,5.0,97.0
559,71.0,23.0,19.0,117.0,5.0,117.0
560,58.0,19.0,14.0,126.0,3.0,126.0
561,53.0,23.0,14.0,222.0,4.0,222.0
562,64.0,26.0,20.0,205.0,6.0,205.0
563,77.0,22.0,25.0,208.0,5.0,208.0
564,74.0,22.0,19.0,188.0,6.0,188.0
565,66.0,24.0,16.0,113.0,6.0,113.0
566,60.0,24.0,14.0,151.0,4.0,151.0
567,72.0,20.0,22.0,166.0,5.0,166.0
568,56.0,22.0,18.0,191.0,6.0,191.0
569,68.0,22.0,21.0,184.0,8.0,184.0
570,73.0,24.0,23.0,153.0,7.0,153.0
571,63.0,25.0,20.0,168.0,7.0,168.0
572,67.0,23.0,19.0,197.0,6.0,197.0
573,80.0,24.0,30.0,234.0,6.0,234.0
574,77.0,22.0,23.0,202.0,5.0,202.0
575,85.0,23.0,23.0,174.0,7.0,174.0
576,79.0,22.0,22.0,156.0,8.0,156.0
577,71.0,21.0,21.0,129.0,7.0,129.0
578,59.0,19.0,17.0,207.0,4.0,207.0
579,57.0,20.0,13.0,185.0,4.0,185.0
580,50.0,23.0,13.0,194.0,4.0,194.0
581,57.0,30.0,13.0,167.0,4.0,167.0
582,58.0,32.0,13.0,180.0,5.0,180.0
583,75.0,35.0,21.0,162.0,8.0,162.0
584,88.0,28.0,28.0,144.0,8.0,144.0
585,75.0,37.0,22.0,186.0,8.0,186.0
586,61.0,30.0,16.0,156.0,5.0,156.0
587,59.0,25.0,16.0,116.0,4.0,116.0
588,58.0,27.0,20.0,127.0,5.0,127.0
589,60.0,23.0,14.0,134.0,5.0,134.0
590,59.0,24.0,19.0,151.0,6.0,151.0
591,58.0,24.0,15.0,185.0,4.0,185.0
592,72.0,28.0,17.0,140.0,6.0,140.0
593,54.0,27.0,12.0,154.0,4.0,154.0
594,59.0,23.0,14.0,143.0,4.0,143.0
595,64.0,24.0,20.0,149.0,5.0,149.0
596,59.0,25.0,19.0,101.0,6.0,101.0
597,58.0,27.0,16.0,113.0,4.0,113.0
598,56.0,23.0,14.0,164.0,3.0,164.0
599,60.0,24.0,14.0,161.0,4.0,161.0
600,67.0,27.0,22.0,110.0,7.0,110.0
601,57.0,29.0,13.0,202.0,4.0,202.0
602,59.0,25.0,16.0,131.0,7.0,131.0
603,63.0,27.0,20.0,166.0,7.0,166.0
604,59.0,25.0,15.0,182.0,6.0,182.0
605,59.0,21.0,14.0,161.0,4.0,161.0
606,63.0,27.0,15.0,150.0,6.0,150.0
607,58.0,24.0,15.0,130.0,5.0,130.0
608,61.0,25.0,18.0,145.0,5.0,145.0
609,61.0,22.0,20.0,136.0,5.0,136.0
610,44.0,20.0,19.0,175.0,6.0,175.0
611,43.0,22.0,11.0,217.0,2.0,217.0
612,46.0,21.0,11.0,140.0,3.0,140.0
613,68.0,25.0,21.0,148.0,7.0,148.0
614,60.0,24.0,17.0,147.0,5.0,147.0
615,49.0,23.0,14.0,175.0,4.0,175.0
616,58.0,22.0,20.0,126.0,6.0,126.0
617,61.0,25.0,20.0,132.0,6.0,132.0
618,59.0,25.0,16.0,102.0,6.0,102.0
619,55.0,23.0,14.0,126.0,4.0,126.0
620,56.0,39.0,14.0,190.0,5.0,190.0
621,58.0,44.0,13.0,209.0,5.0,209.0
622,61.0,26.0,12.0,195.0,3.0,195.0
623,55.0,26.0,12.0,102.0,3.0,102.0
624,56.0,25.0,16.0,83.0,5.0,83.0
625,54.0,25.0,15.0,141.0,5.0,141.0
626,48.0,25.0,13.0,85.0,4.0,85.0
627,63.0,31.0,15.0,77.0,6.0,77.0
628,65.0,24.0,25.0,75.0,6.0,75.0
629,44.0,29.0,14.0,157.0,6.0,157.0
630,71.0,28.0,29.0,130.0,6.0,130.0
631,60.0,27.0,18.0,152.0,5.0,152.0
632,68.0,29.0,24.0,197.0,7.0,197.0
633,65.0,50.0,18.0,202.0,6.0,202.0
634,59.0,37.0,17.0,146.0,5.0,146.0
635,56.0,24.0,16.0,194.0,5.0,194.0
636,54.0,30.0,15.0,165.0,4.0,165.0
637,58.0,26.0,16.0,145.0,3.0,145.0
638,55.0,26.0,17.0,124.0,4.0,124.0
639,58.0,41.0,17.0,88.0,6.0,88.0
640,53.0,30.0,14.0,144.0,6.0,144.0
641,63.0,26.0,21.0,109.0,6.0,109.0
642,51.0,29.0,11.0,146.0,5.0,146.0
643,56.0,29.0,15.0,123.0,4.0,123.0
644,58.0,29.0,16.0,128.0,4.0,128.0
645,60.0,28.0,17.0,185.0,5.8,185.0
646,60.0,28.0,19.0,173.0,5.0,173.0
647,61.0,29.0,17.0,190.0,7.0,190.0
648,58.0,31.0,15.0,149.0,8.0,149.0
649,60.0,35.0,16.0,118.0,10.0,118.0
650,56.0,32.0,14.0,148.0,7.0,148.0
651,59.0,29.0,16.0,138.0,9.0,138.0
652,58.0,28.0,16.0,119.0,8.0,119.0
653,58.0,29.0,16.0,210.0,7.0,210.0
654,58.0,34.0,15.0,217.0,7.0,217.0
655,56.0,34.0,13.0,207.0,5.0,207.0
656,61.0,27.0,23.0,146.0,12.0,146.0
657,57.0,31.0,15.0,212.0,6.0,212.0
658,59.0,27.0,18.0,139.0,8.0,139.0
659,54.0,28.0,15.0,150.0,7.0,150.0
660,33.0,24.0,11.0,139.0,6.0,139.0
661,55.0,35.0,30.0,114.0,12.0,114.0
662,53.0,30.0,16.0,97.0,7.0,97.0
663,62.0,29.0,20.0,96.0,7.0,96.0
664,57.0,26.0,23.0,67.0,11.0,67.0
665,39.0,21.0,14.0,61.0,9.6,61.0
666,27.0,25.0,14.0,66.0,7.0,66.0
667,52.0,31.0,14.0,57.0,7.0,57.0
668,51.0,27.0,14.0,79.0,6.0,79.0
669,63.0,27.0,21.0,80.0,7.0,80.0
670,45.0,26.0,13.0,63.0,9.8,63.0
671,56.0,29.0,21.0,130.0,7.0,130.0
672,56.0,26.0,21.0,110.0,8.0,110.0
673,54.0,24.0,17.0,81.0,6.8,81.0
674,53.0,28.0,13.0,97.0,4.0,97.0
675,54.0,28.0,18.0,96.0,7.0,96.0
676,52.0,32.0,17.0,79.0,12.0,79.0
677,51.0,14.0,19.0,90.0,6.0,90.0
678,60.0,14.0,36.0,119.0,7.0,119.0
679,60.0,15.0,31.0,83.0,8.0,83.0
680,54.0,14.0,21.0,78.0,6.0,78.0
681,56.0,15.0,17.0,73.0,7.0,73.0
682,42.0,14.0,25.0,17.0,7.6,42.0
683,30.0,13.0,9.0,6.0,5.0,30.0
684,41.0,18.0,20.0,11.0,5.0,41.0
685,35.0,16.0,12.0,105.0,10.0,105.0
686,54.0,16.0,14.0,66.0,12.0,66.0
687,55.0,16.0,19.0,61.0,17.0,61.0
688,44.0,14.0,16.0,91.0,14.0,91.0
689,62.0,16.0,20.0,106.0,16.0,106.0
690,60.0,17.0,18.0,54.0,17.0,60.0
691,48.0,17.0,26.0,108.0,22.0,108.0
692,60.0,15.0,37.0,105.0,22.0,105.0
693,54.0,14.0,18.0,74.0,14.0,74.0
694,60.0,17.0,20.0,50.0,17.0,60.0
695,48.0,14.0,23.0,81.0,17.0,81.0
696,40.0,15.0,16.0,86.0,16.0,86.0
697,60.0,14.0,33.0,64.0,26.0,64.0
698,44.0,14.0,16.0,120.0,15.0,120.0
699,45.0,15.0,12.0,62.0,13.0,62.0
700,49.0,16.0,18.0,79.0,20.0,79.0
701,53.0,15.0,17.0,77.0,16.0,77.0
702,51.0,14.0,30.0,56.0,20.0,56.0
703,55.0,15.0,26.0,81.0,22.0,81.0
704,51.0,14.0,26.0,75.0,17.0,75.0
705,50.0,17.0,25.0,87.0,13.0,87.0
706,60.0,15.0,20.0,78.0,15.0,78.0
707,54.0,16.0,13.0,74.0,13.0,74.0
708,60.0,13.0,28.0,78.0,16.0,78.0
709,72.0,14.0,39.0,91.0,23.0,91.0
710,51.0,13.0,31.0,68.0,22.0,68.0
711,39.0,14.0,15.0,63.0,15.0,63.0
712,34.0,17.0,11.0,48.0,18.0,48.0
713,16.0,14.0,6.0,30.0,6.0,30.0
714,35.0,13.0,10.0,29.0,6.0,35.0
715,35.0,14.0,11.0,65.0,8.0,65.0
716,38.0,16.0,9.0,64.0,8.0,64.0
717,52.0,17.0,24.0,71.0,19.0,71.0
718,35.0,15.0,13.0,44.0,18.0,44.0
719,27.0,16.0,9.0,43.0,6.0,43.0
720,43.0,32.0,10.0,51.0,11.0,51.0
721,40.0,20.0,11.0,44.0,8.0,44.0
722,13.0,14.0,7.0,19.0,2.0,19.0
723,24.0,15.0,7.0,22.0,4.0,24.0
724,11.0,16.0,6.0,22.0,5.0,22.0
725,6.0,2.0,8.0,48.0,6.6,48.0
726,32.4,1.0,7.0,40.0,4.2,40.0
727,32.0,23.6,6.0,49.0,4.2,49.0
728,31.6,21.4,6.0,51.0,5.2,51.0
729,17.0,11.0,6.0,34.0,2.0,34.0
730,10.0,10.0,7.0,44.0,4.0,44.0
731,7.0,11.0,6.0,44.0,3.0,44.0
732,9.0,10.0,6.0,35.0,2.0,35.0
733,39.0,12.0,10.0,26.0,5.0,39.0
734,33.0,12.0,9.0,45.0,5.0,45.0
735,59.0,14.0,25.0,63.0,10.0,63.0
736,33.0,15.0,13.0,95.0,12.0,95.0
737,24.0,13.0,10.0,76.0,12.0,76.0
738,44.0,13.0,20.0,64.0,21.0,64.0
739,12.0,11.0,18.0,49.0,16.0,49.0
740,63.0,13.0,22.0,39.0,11.0,63.0
741,45.0,21.0,19.0,47.0,16.0,47.0
742,53.0,12.0,19.0,70.0,11.0,70.0
743,41.0,13.0,20.0,49.0,15.0,49.0
744,46.0,25.0,13.0,59.0,13.0,59.0
745,25.0,14.0,8.0,43.0,6.0,43.0
746,46.0,15.0,12.0,49.0,10.0,49.0
747,16.0,11.0,7.0,31.0,1.0,31.0
748,22.0,9.0,16.0,45.0,8.0,45.0
749,69.0,9.0,39.0,63.0,10.0,69.0
750,56.0,9.0,22.0,59.0,7.0,59.0
751,16.0,9.0,18.0,41.0,8.0,41.0
752,52.0,9.0,28.0,36.0,11.0,52.0
753,48.0,9.0,17.0,37.0,8.0,48.0
754,21.0,9.0,19.2,52.0,8.0,52.0
755,53.0,9.0,31.0,53.0,15.0,53.0
756,35.0,9.0,14.2,43.0,9.0,43.0
757,49.0,9.0,34.0,44.0,9.0,49.0
758,32.0,9.0,17.0,37.0,8.0,37.0
759,20.0,5.0,22.0,44.0,9.0,44.0
760,44.0,16.0,12.0,49.0,8.0,49.0
761,54.0,12.0,41.0,43.0,9.0,54.0
762,56.0,18.0,47.0,58.0,11.0,58.0
763,35.0,20.0,15.0,56.0,8.0,56.0
764,48.0,14.0,20.0,53.0,5.0,53.0
765,49.0,13.0,26.0,47.0,6.0,49.0
766,52.0,18.0,14.0,43.0,8.0,52.0
767,48.0,16.0,16.0,43.0,9.0,48.0
768,35.0,15.0,13.0,65.0,10.0,65.0
769,53.0,16.0,19.0,62.0,6.0,62.0
770,59.0,19.0,28.0,56.0,8.0,59.0
771,37.0,14.0,9.0,52.0,4.0,52.0
772,55.0,13.0,34.0,48.0,9.0,55.0
773,55.0,13.0,23.0,45.0,13.0,55.0
774,63.0,15.0,39.0,56.0,12.0,63.0
775,45.0,12.0,15.0,34.0,7.0,45.0
776,25.0,12.0,10.0,56.0,6.0,56.0
777,27.0,14.0,9.0,59.0,7.0,59.0
778,51.0,20.0,17.0,65.0,8.0,65.0
779,68.0,16.0,25.0,123.0,14.0,123.0
780,69.0,14.0,25.0,57.0,14.0,69.0
781,57.0,12.0,25.0,64.0,15.0,64.0
782,41.0,14.0,21.0,69.0,15.0,69.0
783,40.0,12.0,16.0,102.0,12.0,102.0
784,54.0,12.0,27.0,80.0,14.0,80.0
785,49.0,12.0,20.0,93.0,11.0,93.0
786,45.0,16.0,25.0,67.0,13.0,67.0
787,51.0,14.0,19.0,66.0,16.0,66.0
788,40.0,10.0,12.0,98.0,7.0,98.0
789,58.0,11.0,22.0,53.0,11.0,58.0
790,38.0,14.0,19.0,51.0,8.0,51.0
791,32.0,12.0,12.0,82.0,8.0,82.0
792,47.0,16.0,19.0,91.0,12.0,91.0
793,27.0,10.0,18.0,83.0,16.0,83.0
794,37.0,12.0,17.0,55.0,17.0,55.0
795,54.0,13.0,32.0,112.0,13.0,112.0
796,68.0,12.0,33.0,99.0,15.0,99.0
797,58.0,12.0,25.0,215.0,15.0,215.0
798,55.0,14.0,17.0,131.0,9.0,131.0
799,45.0,13.0,13.0,55.0,9.0,55.0
800,32.0,14.0,11.0,48.0,6.0,48.0
801,32.0,11.0,16.0,122.0,11.0,122.0
802,53.0,14.0,29.0,162.0,15.0,162.0
803,71.0,23.0,29.0,132.0,11.0,132.0
804,57.0,13.0,43.0,128.0,11.0,128.0
805,38.0,17.0,10.0,82.0,6.0,82.0
806,38.0,17.0,12.0,48.0,7.0,48.0
807,26.0,15.0,7.0,33.0,4.0,33.0
808,26.0,16.0,7.0,65.0,3.0,65.0
809,40.0,13.0,10.0,74.0,4.0,74.0
810,42.0,19.0,17.0,58.0,5.0,58.0
811,31.0,18.0,6.0,75.0,3.0,75.0
812,17.0,14.0,5.0,55.0,2.0,55.0
813,26.0,12.0,6.0,42.0,3.0,42.0
814,61.0,18.0,19.0,89.0,8.0,89.0
815,39.0,13.0,16.0,192.0,15.0,192.0
816,51.0,15.0,24.0,130.0,17.0,130.0
817,57.0,19.0,15.0,182.0,10.0,182.0
818,51.0,18.0,19.0,190.0,13.0,190.0
819,57.0,16.0,18.0,194.0,8.0,194.0
820,61.0,14.0,26.0,167.0,15.0,167.0
821,57.0,13.0,35.0,101.0,13.0,101.0
822,62.0,15.0,42.0,146.0,14.0,146.0
823,59.0,14.0,16.0,172.0,10.0,172.0
824,51.0,14.0,18.0,83.0,11.0,83.0
825,74.0,11.0,38.0,195.0,9.0,195.0
826,66.0,15.0,35.0,243.0,10.0,243.0
827,53.0,13.0,18.0,235.0,10.0,235.0
828,53.0,14.0,16.0,113.0,9.0,113.0
829,65.0,15.0,19.0,162.0,7.0,162.0
830,59.0,23.0,13.0,101.0,9.0,101.0
831,46.0,13.0,17.0,57.0,6.0,57.0
832,46.0,14.0,16.0,62.0,8.0,62.0
833,37.0,14.0,18.0,85.0,12.0,85.0
834,55.0,14.0,24.0,92.0,11.0,92.0
835,56.0,16.0,26.0,119.0,11.0,119.0
836,59.0,14.0,39.0,76.0,14.0,76.0
837,61.0,13.0,26.0,92.0,8.0,92.0
838,41.0,13.0,19.0,42.0,8.0,42.0
839,24.0,13.0,15.0,85.0,7.0,85.0
840,53.0,15.0,27.0,47.0,8.0,53.0
841,48.0,15.0,24.0,54.0,7.0,54.0
842,50.0,22.0,15.0,46.0,10.0,50.0
843,57.0,17.0,16.0,46.0,8.0,57.0
844,59.0,14.0,45.0,79.0,11.0,79.0
845,37.0,11.0,18.0,115.0,9.0,115.0
846,50.0,11.0,38.0,82.0,9.0,82.0
847,58.0,12.0,46.0,78.0,9.0,78.0
848,47.0,12.0,28.0,102.0,9.0,102.0
849,39.0,13.0,21.0,93.0,11.0,93.0
850,36.0,13.0,20.0,80.0,7.0,80.0
851,28.0,13.0,10.0,24.0,3.0,28.0
852,48.0,23.0,19.0,89.0,13.0,89.0
853,63.0,19.0,32.0,65.0,13.0,65.0
854,56.0,14.0,34.0,91.0,11.0,91.0
855,46.0,16.0,18.0,83.0,7.0,83.0
856,71.0,18.0,29.0,83.0,8.0,83.0
857,75.0,17.0,34.0,85.0,11.0,85.0
858,69.0,19.0,29.0,67.0,12.0,69.0
859,48.0,15.0,26.0,76.0,12.0,76.0
860,37.0,15.0,16.0,65.0,10.0,65.0
861,55.0,17.0,24.0,64.0,8.0,64.0
862,64.0,17.0,27.0,63.0,8.0,64.0
863,65.0,18.0,23.0,51.0,9.0,65.0
864,60.0,22.0,20.0,59.0,11.0,60.0
865,57.0,21.0,22.0,78.0,11.0,78.0
866,56.0,23.0,26.0,83.0,14.0,83.0
867,59.0,19.0,25.0,76.0,12.0,76.0
868,74.0,22.0,31.0,114.0,10.0,114.0
869,58.0,20.0,16.0,78.0,8.0,78.0
870,70.0,18.0,25.0,81.0,10.0,81.0
871,58.0,23.0,18.0,55.0,11.0,58.0
872,58.0,18.0,19.0,82.0,8.0,82.0
873,68.0,23.0,24.0,47.0,10.0,68.0
874,61.0,20.0,21.0,72.0,9.0,72.0
875,65.0,18.0,22.0,107.0,11.0,107.0
876,65.0,24.0,17.0,90.0,7.0,90.0
877,58.0,22.0,14.0,58.0,10.0,58.0
878,59.0,21.0,17.0,77.0,8.0,77.0
879,60.0,16.0,17.0,77.0,9.0,77.0
880,50.0,16.0,14.0,74.0,5.0,74.0
881,63.0,17.0,19.0,89.0,9.0,89.0
882,70.0,15.0,22.0,88.0,8.0,88.0
883,55.0,15.0,18.0,71.0,8.0,71.0
884,72.0,16.0,20.0,61.0,8.0,72.0
885,58.0,21.0,18.0,50.0,6.0,58.0
886,44.0,17.0,11.0,55.0,6.0,55.0
887,43.0,16.0,11.0,51.0,4.0,51.0
888,36.0,13.0,11.0,68.0,4.0,68.0
889,47.0,14.0,18.0,98.0,8.0,98.0
890,57.0,16.0,19.0,88.0,8.0,88.0
891,55.0,15.0,19.0,105.0,9.0,105.0
892,68.0,17.0,18.0,108.0,8.0,108.0
893,70.0,19.0,18.0,96.0,9.0,96.0
894,68.0,16.0,20.0,82.0,8.0,82.0
895,53.0,15.0,26.0,99.0,11.0,99.0
896,57.0,19.0,16.0,88.0,7.0,88.0
897,60.0,17.0,24.0,71.0,8.0,71.0
898,56.0,21.0,13.0,52.0,9.0,56.0
899,60.0,21.0,17.0,92.0,11.0,92.0
900,78.0,20.0,24.0,99.0,12.0,99.0
901,68.0,23.0,17.0,99.0,9.0,99.0
902,68.0,25.0,19.0,121.0,9.0,121.0
903,72.0,20.0,20.0,90.0,8.0,90.0
904,76.0,24.0,19.0,103.0,12.0,103.0
905,80.0,21.0,25.0,89.0,11.0,89.0
906,71.0,23.0,21.0,69.0,10.0,71.0
907,79.0,23.0,19.0,141.0,10.0,141.0
908,68.0,20.0,17.0,116.0,9.0,116.0
909,63.0,25.0,14.0,84.0,11.0,84.0
910,55.0,26.0,13.0,79.0,11.0,79.0
911,59.2,21.0,15.0,85.0,9.0,85.0
912,65.2,20.0,14.0,108.0,7.0,108.0
913,58.4,26.0,18.0,87.0,8.0,87.0
914,46.6,22.0,19.0,61.0,11.0,61.0
915,57.4,19.0,17.0,74.0,11.0,74.0
916,62.0,18.0,20.0,71.0,12.0,71.0
917,50.0,21.0,10.0,48.0,6.0,50.0
918,50.0,22.0,11.0,56.0,7.0,56.0
919,67.0,17.0,17.0,84.0,8.0,84.0
920,60.0,28.0,14.0,79.0,8.0,79.0
921,64.0,24.0,16.0,50.0,10.0,64.0
922,65.0,24.0,17.0,64.0,9.0,65.0
923,67.0,22.0,16.0,90.0,8.0,90.0
924,84.0,23.0,22.0,126.0,12.0,126.0
925,68.0,22.0,23.0,64.0,14.0,68.0
926,69.0,22.0,19.0,84.0,12.0,84.0
927,64.0,21.0,16.0,107.0,13.0,107.0
928,74.0,22.0,18.0,77.0,11.0,77.0
929,62.0,23.0,17.0,58.0,9.0,62.0
930,75.0,23.0,16.0,113.0,10.0,113.0
931,63.0,22.0,13.0,88.0,6.0,88.0
932,67.0,21.0,18.0,121.0,7.0,121.0
933,66.0,25.0,19.0,65.0,14.0,66.0
934,69.0,21.0,16.0,92.0,8.0,92.0
935,75.0,23.0,19.0,124.0,9.0,124.0
936,63.0,23.0,15.0,95.0,11.0,95.0
937,58.0,24.0,12.0,72.0,9.0,72.0
938,66.0,23.0,17.0,95.0,9.0,95.0
939,70.0,19.0,19.0,91.0,7.0,91.0
940,73.0,20.0,24.0,99.0,12.0,99.0
941,67.0,21.0,15.0,88.0,6.0,88.0
942,57.0,20.0,13.0,115.0,6.0,115.0
943,61.0,20.0,14.0,96.0,7.0,96.0
944,66.0,22.0,16.0,92.0,8.0,92.0
945,62.0,21.0,14.0,71.0,10.0,71.0
946,55.0,21.0,33.8,94.0,13.0,94.0
947,54.0,20.0,11.0,92.0,7.0,92.0
948,62.0,20.0,14.0,77.0,10.0,77.0
949,67.0,22.0,16.0,146.0,9.0,146.0
950,60.0,22.0,13.0,102.0,8.0,102.0
951,69.0,21.0,17.0,80.0,10.0,80.0
952,64.0,21.0,14.0,61.0,6.0,64.0
953,60.0,21.0,14.0,60.0,8.0,60.0
954,60.0,21.0,13.0,51.0,9.0,60.0
955,55.0,20.0,11.0,69.0,6.0,69.0
956,61.0,20.0,14.0,84.0,8.0,84.0
957,92.0,20.0,28.0,207.0,14.0,207.0
958,71.0,19.0,15.0,174.0,9.0,174.0
959,63.0,19.0,13.0,108.0,6.0,108.0
960,68.0,20.0,17.0,178.0,8.0,178.0
961,65.0,23.0,12.0,171.0,7.0,171.0
962,56.0,23.0,11.0,64.0,10.0,64.0
963,56.0,21.0,12.0,88.0,8.0,88.0
964,69.0,19.0,15.0,201.0,9.0,201.0
965,64.0,21.0,12.0,171.0,7.0,171.0
966,66.0,21.0,11.0,128.0,6.0,128.0
967,66.0,20.0,11.0,184.0,6.0,184.0
968,66.0,35.0,12.0,149.0,9.0,149.0
969,61.0,25.0,10.0,108.0,9.0,108.0
970,64.0,18.0,18.0,132.0,10.0,132.0
971,67.0,20.0,13.0,96.0,8.0,96.0
972,49.02318668252081,20.086434573829532,21.869665513264128,74.65222348916761,11.847337278106508,84.39194554736245
973,67.0,22.0,14.0,109.0,8.0,109.0
974,71.0,20.0,14.0,187.0,9.0,187.0
975,68.0,22.0,11.0,134.0,9.0,134.0
976,63.0,27.0,10.0,144.0,9.0,144.0
977,75.0,22.0,16.0,113.0,3.0,113.0
978,65.0,19.0,13.0,96.0,4.0,96.0
979,65.0,23.0,13.0,127.0,3.0,127.0
980,65.0,22.0,13.0,126.0,3.0,126.0
981,66.0,21.0,14.0,101.0,3.0,101.0
982,56.0,23.0,10.0,91.0,3.0,91.0
983,68.0,25.0,17.0,160.0,4.0,160.0
984,78.0,22.0,19.0,143.0,3.0,143.0
985,69.0,22.0,15.0,156.0,3.0,156.0
986,63.0,24.0,14.0,156.0,2.0,156.0
987,68.0,23.0,12.0,99.0,2.0,99.0
988,60.0,21.0,10.0,74.0,2.0,74.0
989,57.0,25.0,10.0,77.0,3.0,77.0
990,62.0,22.0,12.0,125.0,4.0,125.0
991,70.0,21.0,15.0,107.0,4.0,107.0
992,59.0,22.0,10.0,91.0,3.0,91.0
993,59.0,22.0,10.0,169.0,3.0,169.0
994,65.0,23.0,11.0,153.0,3.0,153.0
995,61.0,25.0,12.0,87.0,4.0,87.0
996,61.0,26.0,10.0,112.0,9.0,112.0
997,68.0,26.0,12.0,174.0,6.0,174.0
998,65.0,23.0,10.0,110.0,9.0,110.0
999,72.0,22.0,12.0,131.0,8.0,131.0
1000,58.0,24.0,9.0,102.0,7.0,102.0
1001,65.0,22.0,12.0,115.0,8.0,115.0
1002,60.0,20.0,12.0,146.0,7.0,146.0
1003,74.0,24.0,18.0,184.0,11.0,184.0
1004,69.0,25.0,10.0,153.0,8.0,153.0
1005,78.0,22.0,10.0,138.0,8.0,138.0
1006,76.0,21.0,10.0,169.0,8.0,169.0
1007,62.0,25.0,10.0,89.0,8.0,89.0
1008,62.0,21.0,10.0,164.0,8.0,164.0
1009,67.0,22.0,10.0,100.0,8.0,100.0
1010,70.0,24.0,13.0,138.0,8.0,138.0
1011,59.0,19.0,9.0,127.0,11.0,127.0
1012,73.0,19.0,12.2,173.0,9.0,173.0
1013,71.0,21.0,8.0,207.0,9.0,207.0
1014,77.0,21.0,12.0,177.0,11.0,177.0
1015,70.0,22.0,7.0,173.0,7.0,173.0
1016,77.0,21.0,12.0,156.0,9.0,156.0
1017,59.0,19.0,5.0,178.0,5.0,178.0
1018,68.0,20.0,10.0,144.0,8.0,144.0
1019,60.0,19.0,6.0,156.0,7.0,156.0
1020,59.0,19.0,22.8,78.0,8.0,78.0
1021,59.0,19.0,5.0,70.0,8.0,70.0
1022,66.0,20.0,9.0,147.0,7.0,147.0
1023,65.0,23.0,12.0,87.0,8.0,87.0
1024,70.0,24.0,13.0,135.0,8.0,135.0
1025,69.0,22.0,11.0,140.0,9.0,140.0
1026,71.0,23.0,9.0,107.0,8.0,107.0
1027,75.0,23.0,7.0,94.0,10.0,94.0
1028,67.0,22.0,3.0,180.0,9.0,180.0
1029,75.0,21.0,10.0,153.0,8.0,153.0
1030,60.0,19.0,7.0,93.0,9.0,93.0
1031,65.0,20.0,7.0,88.0,11.0,88.0
1032,66.0,21.0,8.0,171.0,7.0,171.0
1033,59.0,27.0,7.0,82.0,9.0,82.0
1034,53.0,21.0,5.0,120.0,5.0,120.0
1035,52.0,20.0,10.0,83.0,10.0,83.0
1036,51.0,20.0,7.0,92.0,7.0,92.0
1037,50.0,19.0,5.0,107.0,5.0,107.0
1038,58.0,20.0,11.0,193.0,12.0,193.0
1039,61.0,20.0,14.0,156.0,13.0,156.0
1040,58.0,24.0,8.0,209.0,11.0,209.0
1041,69.0,21.0,12.0,149.0,11.0,149.0
1042,60.0,25.0,10.0,220.0,12.0,220.0
1043,63.0,32.0,11.0,183.0,7.0,183.0
1044,61.0,25.0,7.0,125.0,10.0,125.0
1045,64.0,22.0,7.0,134.0,9.0,134.0
1046,73.0,22.0,30.8,125.0,10.0,125.0
1047,74.0,21.0,36.4,58.0,11.0,74.0
1048,64.0,33.0,33.0,73.0,9.0,73.0
1049,53.0,22.0,18.0,68.0,7.0,68.0
1050,59.0,21.0,20.0,126.0,8.0,126.0
1051,60.0,20.0,17.0,165.0,7.0,165.0
1052,59.0,20.0,21.0,100.0,6.0,100.0
1053,50.0,19.0,18.0,134.0,6.0,134.0
1054,55.0,24.0,21.0,94.0,12.0,94.0
1055,57.0,20.0,22.0,99.0,12.0,99.0
1056,85.0,22.0,34.0,146.0,16.0,146.0
1057,68.0,21.0,25.0,167.0,8.0,167.0
1058,64.0,20.0,21.0,160.0,7.0,160.0
1059,77.0,22.0,30.0,125.0,11.0,125.0
1060,70.0,20.0,29.0,101.0,10.0,101.0
1061,71.0,22.4,26.0,105.0,11.0,105.0
1062,63.0,14.0,20.0,122.0,7.0,122.0
1063,53.0,12.0,20.0,92.0,9.0,92.0
1064,54.0,13.0,27.0,99.0,8.0,99.0
1065,47.0,13.0,18.0,136.0,4.0,136.0
1066,63.0,20.0,21.0,107.0,7.0,107.0
1067,58.0,23.0,19.0,76.0,7.0,76.0
1068,61.0,22.0,20.0,73.0,9.0,73.0
